gene_family_id	R5-3	M.roreri	B.botryosum	R0301	P.striiformis	P.oryzae	U.maydis	R10-1	R.solani	P.placenta	R1-6-1	R1-8-2
GF_8809	0	0	1	0	1	1	1	0	0	1	0	0
GF_8810	0	1	1	0	0	1	1	0	0	1	0	0
GF_8811	0	1	1	0	0	0	1	0	1	1	0	0
GF_8812	0	1	1	0	1	1	1	0	0	0	0	0
GF_8813	0	1	1	0	1	1	0	0	0	1	0	0
GF_8814	0	1	1	0	0	1	1	0	0	1	0	0
GF_8815	0	1	1	0	0	1	1	0	0	1	0	0
GF_8816	0	1	1	0	1	0	1	0	1	0	0	0
GF_8817	0	1	1	0	0	1	1	0	0	1	0	0
GF_8818	0	1	1	0	0	1	1	0	0	1	0	0
GF_8819	0	1	1	0	1	0	1	0	0	1	0	0
GF_8820	1	0	0	0	0	0	0	1	1	0	1	1
GF_8821	1	0	0	0	0	0	0	1	1	0	1	1
GF_8822	1	0	0	0	0	0	0	1	1	0	1	1
GF_8823	1	0	0	0	0	0	0	1	1	0	1	1
GF_8824	1	0	0	0	0	0	0	1	1	0	1	1
GF_8825	1	0	0	0	0	0	0	1	1	0	1	1
GF_8826	0	0	1	0	0	1	0	1	1	0	0	1
GF_8827	1	0	0	1	0	0	0	1	0	0	1	1
GF_8828	1	0	0	1	0	0	0	1	1	0	0	1
GF_8829	0	1	1	0	0	1	1	0	0	1	0	0
GF_8830	1	0	0	1	0	0	0	1	0	0	1	1
GF_8831	0	1	1	0	0	0	1	0	1	1	0	0
GF_8832	0	0	0	1	0	0	0	1	1	0	1	1
GF_8833	0	1	1	0	0	1	1	0	0	1	0	0
GF_8834	0	1	1	0	1	1	0	0	0	1	0	0
GF_8835	0	1	1	0	1	1	1	0	0	0	0	0
GF_8836	0	1	1	0	0	0	1	0	1	1	0	0
GF_8837	0	1	1	0	0	1	1	0	0	1	0	0
GF_8838	0	0	1	0	1	1	1	0	0	1	0	0
GF_8839	0	1	1	0	0	1	1	0	0	1	0	0
GF_8840	0	1	1	0	0	0	1	0	1	1	0	0
GF_8841	0	1	1	0	1	0	1	0	0	1	0	0
GF_8842	0	1	1	0	0	1	1	0	0	1	0	0
GF_8843	0	1	1	0	0	1	1	0	0	1	0	0
GF_8844	1	0	0	1	0	0	0	1	0	0	1	1
GF_8845	1	0	0	1	0	0	0	1	0	0	1	1
GF_8846	1	0	0	1	0	0	0	1	0	0	1	1
GF_8847	1	0	0	1	0	0	0	1	0	0	1	1
GF_8848	1	0	0	1	0	0	0	1	0	0	1	1
GF_8849	1	0	0	1	0	0	0	1	0	0	1	1
GF_8850	1	0	0	1	0	0	0	1	0	0	1	1
GF_8851	1	0	0	1	0	0	0	1	0	0	1	1
GF_8852	1	0	0	1	0	0	0	1	0	0	1	1
GF_8853	1	0	0	1	0	0	0	1	0	0	1	1
GF_8854	1	0	0	1	0	0	0	1	0	0	1	1
GF_8855	1	0	0	1	0	0	0	1	0	0	1	1
GF_8856	1	0	0	1	0	0	0	1	0	0	1	1
GF_8857	1	0	0	1	0	0	0	1	0	0	1	1
GF_8858	1	0	0	1	0	0	0	1	0	0	1	1
GF_8859	1	0	0	1	0	0	0	1	0	0	1	1
GF_8860	1	0	0	1	0	0	0	1	0	0	1	1
GF_8861	1	0	0	1	0	0	0	1	0	0	1	1
GF_8862	1	0	0	1	0	0	0	1	0	0	1	1
GF_8863	1	0	0	1	0	0	0	1	0	0	1	1
GF_8864	1	0	0	1	0	0	0	1	0	0	1	1
GF_8865	1	0	0	1	0	0	0	1	0	0	1	1
GF_8866	1	0	0	1	0	0	0	1	0	0	1	1
GF_8867	1	0	0	1	0	0	0	1	0	0	1	1
GF_8868	1	0	0	1	0	0	0	1	0	0	1	1
GF_8869	1	0	0	1	0	0	0	1	0	0	1	1
GF_8870	1	0	0	1	0	0	0	1	0	0	1	1
GF_8871	1	0	0	1	0	0	0	1	0	0	1	1
GF_8872	1	0	0	1	0	0	0	1	0	0	1	1
GF_8873	1	0	0	1	0	0	0	1	0	0	1	1
GF_8874	1	0	0	1	0	0	0	1	0	0	1	1
GF_8875	1	0	0	1	0	0	0	1	0	0	1	1
GF_8876	1	0	0	0	0	0	0	1	1	0	1	1
GF_8877	1	0	0	1	0	0	0	1	0	0	1	1
GF_8878	1	0	0	1	0	0	0	1	0	0	1	1
GF_8879	1	0	0	1	0	0	0	1	0	0	1	1
GF_8880	1	0	0	1	0	0	0	1	0	0	1	1
GF_8881	1	0	0	1	0	0	0	1	0	0	1	1
GF_8882	1	0	0	1	0	0	0	1	0	0	1	1
GF_8883	1	0	0	1	0	0	0	1	0	0	1	1
GF_8884	1	0	0	1	0	0	0	1	0	0	1	1
GF_8885	1	0	0	1	0	0	0	1	0	0	1	1
GF_8886	1	0	0	1	0	0	0	1	1	0	0	1
GF_8887	1	0	0	1	0	0	0	1	0	0	1	1
GF_8888	1	0	0	1	0	0	0	1	0	0	1	1
GF_8889	1	0	0	1	0	0	0	1	0	0	1	1
GF_8890	1	0	0	1	0	0	0	1	0	0	1	1
GF_8891	1	0	0	1	0	0	0	1	0	0	1	1
GF_8892	1	0	0	1	0	0	0	1	0	0	1	1
GF_8893	1	0	0	1	0	0	0	1	0	0	1	1
GF_8894	1	0	0	1	0	0	0	1	0	0	1	1
GF_8895	1	0	0	1	0	0	0	1	0	0	1	1
GF_8896	1	0	0	1	0	0	0	1	0	0	1	1
GF_8897	1	0	0	1	0	0	0	1	0	0	1	1
GF_8898	1	0	0	1	0	0	0	1	0	0	1	1
GF_8899	1	0	0	1	0	0	0	1	0	0	1	1
GF_8900	1	0	0	1	0	0	0	1	0	0	1	1
GF_8901	1	0	0	1	0	0	0	1	0	0	1	1
GF_8902	1	0	0	1	0	0	0	1	0	0	1	1
GF_8903	1	0	0	1	0	0	0	1	0	0	1	1
GF_8904	1	0	0	1	0	0	0	1	0	0	1	1
GF_8905	1	0	0	1	0	0	0	1	0	0	1	1
GF_8906	1	0	0	1	0	0	0	1	0	0	1	1
GF_8907	1	0	0	1	0	0	0	1	0	0	1	1
GF_8908	1	0	0	1	0	0	0	1	0	0	1	1
GF_8909	1	0	0	1	0	0	0	1	0	0	1	1
GF_8910	1	0	0	1	0	0	0	1	0	0	1	1
GF_8911	1	0	0	1	0	0	0	1	0	0	1	1
GF_8912	1	0	0	1	0	0	0	1	0	0	1	1
GF_8913	1	0	0	1	0	0	0	1	0	0	1	1
GF_8914	1	0	0	1	0	0	0	1	0	0	1	1
GF_8915	1	0	0	1	0	0	0	1	0	0	1	1
GF_8916	1	0	0	1	0	0	0	1	0	0	1	1
GF_8917	1	0	0	1	0	0	0	1	0	0	1	1
GF_8918	1	0	0	1	0	0	0	1	0	0	1	1
GF_8919	1	0	0	1	0	0	0	1	0	0	1	1
GF_8920	1	0	0	1	0	0	0	1	0	0	1	1
GF_8921	1	0	0	1	0	0	0	1	0	0	1	1
GF_8922	1	0	0	1	0	0	0	1	0	0	1	1
GF_8923	1	0	0	1	0	0	0	1	0	0	1	1
GF_8924	1	0	0	1	0	0	0	1	0	0	1	1
GF_8925	1	0	0	1	0	0	0	1	0	0	1	1
GF_8926	1	0	0	2	0	0	0	1	0	0	0	1
GF_8927	1	0	0	1	0	0	0	1	0	0	1	1
GF_8928	1	0	0	1	0	0	0	1	0	0	1	1
GF_8929	1	0	0	1	0	0	0	1	0	0	1	1
GF_8930	1	0	0	1	0	0	0	1	1	0	1	0
GF_8931	1	0	0	1	0	0	0	1	0	0	1	1
GF_8932	1	0	0	1	0	0	0	1	0	0	1	1
GF_8933	1	0	0	1	0	0	0	1	0	0	1	1
GF_8934	1	0	0	1	0	0	0	1	0	0	1	1
GF_8935	1	0	0	1	0	0	0	1	1	0	0	1
GF_8936	1	0	0	1	0	0	0	1	0	0	1	1
GF_8937	1	0	0	1	0	0	0	1	0	0	1	1
GF_8938	1	0	0	1	0	0	0	1	0	0	1	1
GF_8939	1	0	0	1	0	0	0	1	0	0	1	1
GF_8940	1	0	0	1	0	0	0	1	0	0	1	1
GF_8941	1	0	0	1	0	0	0	1	0	0	1	1
GF_8942	1	0	0	1	0	0	0	1	0	0	1	1
GF_8943	1	0	0	1	0	0	0	1	0	0	1	1
GF_8944	1	0	0	1	0	0	0	1	0	0	1	1
GF_8945	1	0	0	1	0	0	0	1	0	0	1	1
GF_8946	1	0	0	1	0	0	0	1	0	0	1	1
GF_8947	1	0	0	1	0	0	0	1	0	0	1	1
GF_8948	1	0	0	1	0	0	0	1	1	0	0	1
GF_8949	1	0	0	1	0	0	0	1	0	0	1	1
GF_8950	1	0	0	1	0	0	0	1	0	0	1	1
GF_8951	1	0	0	1	0	0	0	1	0	0	1	1
GF_8952	1	0	0	1	0	0	0	1	0	0	1	1
GF_8953	1	0	0	1	0	0	0	1	0	0	1	1
GF_8954	1	0	0	1	0	0	0	1	0	0	1	1
GF_8955	1	0	0	1	0	0	0	1	0	0	1	1
GF_8956	1	0	0	1	0	0	0	1	0	0	1	1
GF_8957	1	0	0	1	0	0	0	1	0	0	1	1
GF_8958	1	0	0	1	0	0	0	1	0	0	1	1
GF_8959	1	0	0	1	0	0	0	1	0	0	1	1
GF_8960	1	0	0	1	0	0	0	1	0	0	1	1
GF_8961	1	0	0	1	0	0	0	1	0	0	1	1
GF_8962	1	0	0	1	0	0	0	1	0	0	1	1
GF_8963	1	0	0	1	0	0	0	1	0	0	1	1
GF_8964	1	0	0	1	0	0	0	1	0	0	1	1
GF_8965	1	0	0	0	0	0	0	1	1	0	1	1
GF_8966	1	0	0	1	0	0	0	1	0	0	1	1
GF_8967	1	0	0	1	0	0	0	1	0	0	1	1
GF_8968	1	0	0	1	0	0	0	1	0	0	1	1
GF_8969	1	0	0	1	0	0	0	1	0	0	1	1
GF_8970	1	0	0	1	0	0	0	1	0	0	1	1
GF_8971	1	0	0	1	0	0	0	1	0	0	1	1
GF_8972	1	0	0	1	0	0	0	1	0	0	1	1
GF_8973	1	0	0	1	0	0	0	1	0	0	1	1
GF_8974	1	0	0	1	0	0	0	2	0	0	1	0
GF_8975	1	0	0	1	0	0	0	1	0	0	1	1
GF_8976	1	0	0	1	0	0	0	1	0	0	1	1
GF_8977	1	0	0	1	0	0	0	1	0	0	1	1
GF_8978	1	0	0	1	0	0	0	1	0	0	1	1
GF_8979	1	0	0	1	0	0	0	1	0	0	1	1
GF_8980	1	0	0	1	0	0	0	1	0	0	1	1
GF_8981	1	0	0	1	0	0	0	1	0	0	1	1
GF_8982	1	0	0	1	0	0	0	1	0	0	1	1
GF_8983	1	0	0	1	0	0	0	1	1	0	1	0
GF_8984	1	0	0	1	0	0	0	1	0	0	1	1
GF_8985	1	0	0	1	0	0	0	1	0	0	1	1
GF_8986	1	0	0	1	0	0	0	1	0	0	1	1
GF_8987	1	0	0	1	0	0	0	1	0	0	1	1
GF_8988	1	0	0	1	0	0	0	1	1	0	0	1
GF_8989	1	0	0	1	0	0	0	1	0	0	1	1
GF_8990	1	0	0	1	0	0	0	1	0	0	1	1
GF_8991	1	0	0	1	0	0	0	1	0	0	1	1
GF_8992	1	0	0	1	0	0	0	1	0	0	1	1
GF_8993	1	0	0	1	0	0	0	1	0	0	1	1
GF_8994	1	0	0	1	0	0	0	1	0	0	1	1
GF_8995	1	0	0	1	0	0	0	1	0	0	1	1
GF_8996	1	0	0	0	0	0	0	1	1	0	1	1
GF_8997	1	0	0	1	0	0	0	1	0	0	1	1
GF_8998	1	0	0	1	0	0	0	1	0	1	1	0
GF_8999	1	0	0	1	0	0	0	1	0	0	1	1
GF_9000	1	0	0	1	0	0	0	1	0	0	1	1
GF_9001	1	0	0	1	0	0	0	1	0	0	1	1
GF_9002	1	0	0	1	0	0	0	1	0	0	1	1
GF_9003	1	0	0	1	0	0	0	1	0	0	1	1
GF_9004	1	0	0	1	0	0	0	1	0	0	1	1
GF_9005	1	0	0	1	0	0	0	1	0	0	1	1
GF_9006	1	0	0	1	0	0	0	0	0	0	2	1
GF_9007	1	0	0	1	0	0	0	1	0	0	1	1
GF_9008	1	0	0	1	0	0	0	1	0	0	1	1
GF_9009	1	0	0	1	0	0	0	1	0	0	1	1
GF_9010	1	0	0	1	0	0	0	1	0	0	1	1
GF_9011	1	0	0	1	0	0	0	1	0	0	1	1
GF_9012	1	0	0	1	0	0	0	1	0	0	1	1
GF_9013	1	0	0	1	0	0	0	1	0	0	1	1
GF_9014	1	0	0	1	0	0	0	1	0	0	1	1
GF_9015	1	0	0	1	0	0	0	1	0	0	1	1
GF_9016	1	0	0	1	0	0	0	1	0	0	1	1
GF_9017	1	0	0	1	0	0	0	1	0	0	1	1
GF_9018	1	0	0	1	0	0	0	1	0	0	1	1
GF_9019	1	0	0	1	0	0	0	1	0	0	1	1
GF_9020	1	0	0	1	0	0	0	1	0	0	1	1
GF_9021	1	0	0	1	0	0	0	1	0	0	1	1
GF_9022	1	0	0	1	0	0	0	1	0	0	1	1
GF_9023	1	0	0	1	0	0	0	1	0	0	1	1
GF_9024	1	0	0	1	0	0	0	1	0	0	1	1
GF_9025	1	0	0	1	0	0	0	1	0	0	1	1
GF_9026	1	0	0	1	0	0	0	1	0	0	1	1
GF_9027	1	0	0	1	0	0	0	1	0	0	1	1
GF_9028	1	0	0	1	0	0	0	1	0	0	1	1
GF_9029	1	0	0	1	0	0	0	1	0	0	1	1
GF_9030	1	0	0	1	0	0	0	1	0	0	1	1
GF_9031	1	0	0	1	0	0	0	1	0	0	1	1
GF_9032	1	0	0	1	0	0	0	1	0	0	1	1
GF_9033	1	0	0	1	0	0	0	1	0	0	1	1
GF_9034	1	0	0	1	0	0	0	1	0	0	1	1
GF_9035	1	0	0	1	0	0	0	1	0	0	1	1
GF_9036	1	0	0	1	0	0	0	1	0	0	1	1
GF_9037	1	0	0	1	0	0	0	1	0	0	1	1
GF_9038	1	0	0	1	0	0	0	1	0	0	1	1
GF_9039	1	0	0	1	0	0	0	1	0	0	1	1
GF_9040	1	0	0	1	0	0	0	1	0	0	1	1
GF_9041	1	0	0	1	0	0	0	1	0	0	1	1
GF_9042	1	0	0	1	0	0	0	1	0	0	1	1
GF_9043	1	0	0	1	0	0	0	1	0	0	1	1
GF_9044	1	0	0	1	0	0	0	1	0	0	1	1
GF_9045	1	0	0	1	0	0	0	1	0	0	1	1
GF_9046	1	0	0	1	0	0	0	1	0	0	1	1
GF_9047	1	0	0	1	0	0	0	1	0	0	1	1
GF_9048	1	0	0	1	0	0	0	1	0	0	1	1
GF_9049	1	0	0	1	0	0	0	1	0	0	1	1
GF_9050	1	0	0	1	0	0	0	1	0	0	1	1
GF_9051	1	0	0	1	0	0	0	1	0	0	1	1
GF_9052	1	0	0	1	0	0	0	1	0	0	1	1
GF_9053	1	0	0	1	0	0	0	1	0	0	1	1
GF_9054	1	0	0	1	0	0	0	1	0	0	1	1
GF_9055	1	0	0	1	0	0	0	1	0	0	1	1
GF_9056	1	0	0	1	0	0	0	1	0	0	1	1
GF_9057	1	0	0	1	0	0	0	1	0	0	1	1
GF_9058	1	0	0	1	0	0	0	1	0	0	1	1
GF_9059	1	0	0	1	0	0	0	1	0	0	1	1
GF_9060	1	0	0	1	0	0	0	1	0	0	1	1
GF_9061	1	0	0	1	0	0	0	1	0	0	1	1
GF_9062	1	0	0	1	0	0	0	1	0	0	1	1
GF_9063	1	0	0	1	0	0	0	1	0	0	1	1
GF_9064	1	0	0	1	0	0	0	1	0	0	1	1
GF_9065	1	0	0	1	0	0	0	1	0	0	1	1
GF_9066	1	0	0	1	0	0	0	1	0	0	1	1
GF_9067	1	0	0	1	0	0	0	1	0	0	1	1
GF_9068	1	0	0	1	0	0	0	1	0	0	1	1
GF_9069	1	0	0	1	0	0	0	1	0	0	1	1
GF_9070	1	0	0	1	0	0	0	1	0	0	1	1
GF_9071	1	0	0	1	0	0	0	1	0	0	1	1
GF_9072	1	0	0	1	0	0	0	1	0	0	1	1
GF_9073	1	0	0	1	0	0	0	1	0	0	1	1
GF_9074	1	0	0	1	0	0	0	1	0	0	1	1
GF_9075	1	0	0	1	0	0	0	1	0	0	1	1
GF_9076	1	0	0	1	0	0	0	1	0	0	1	1
GF_9077	1	0	0	1	0	0	0	1	0	0	1	1
GF_9078	1	0	0	1	0	0	0	1	0	0	1	1
GF_9079	1	0	0	1	0	0	0	1	0	0	1	1
GF_9080	1	0	0	1	0	0	0	1	0	0	1	1
GF_9081	1	0	0	1	0	0	0	1	0	0	1	1
GF_9082	1	0	0	1	0	0	0	1	0	0	1	1
GF_9083	1	0	0	1	0	0	0	1	0	0	1	1
GF_9084	1	0	0	1	0	0	0	1	0	0	1	1
GF_9085	1	0	0	1	0	0	0	1	0	0	1	1
GF_9086	1	0	0	1	0	0	0	1	0	0	1	1
GF_9087	1	0	0	1	0	0	0	1	0	0	1	1
GF_9088	1	0	0	1	0	0	0	1	0	0	1	1
GF_9089	1	0	0	1	0	0	0	1	0	0	1	1
GF_9090	1	0	0	1	0	0	0	1	0	0	1	1
GF_9091	1	0	0	1	0	0	0	1	0	0	1	1
GF_9092	1	0	0	1	0	0	0	1	0	0	1	1
GF_9093	1	0	0	1	0	0	0	1	0	0	1	1
GF_9094	1	0	0	1	0	0	0	1	0	0	1	1
GF_9095	1	0	0	1	0	0	0	1	0	0	1	1
GF_9096	1	0	0	1	0	0	0	1	0	0	1	1
GF_9097	1	0	0	1	0	0	0	1	0	0	1	1
GF_9098	1	0	0	1	0	0	0	1	0	0	1	1
GF_9099	1	0	0	1	0	0	0	1	0	0	1	1
GF_9100	1	0	0	1	0	0	0	1	0	0	1	1
GF_9101	1	0	0	1	0	0	0	1	0	0	1	1
GF_9102	1	0	0	1	0	0	0	1	0	0	1	1
GF_9103	1	0	0	1	0	0	0	1	0	0	1	1
GF_9104	1	0	0	1	0	0	0	1	0	0	1	1
GF_9105	1	0	0	1	0	0	0	1	0	0	1	1
GF_9106	1	0	0	1	0	0	0	1	0	0	1	1
GF_9107	1	0	0	1	0	0	0	1	0	0	1	1
GF_9108	1	0	0	1	0	0	0	1	0	0	1	1
GF_9109	1	0	0	1	0	0	0	1	0	0	1	1
GF_9110	1	0	0	1	0	0	0	1	0	0	1	1
GF_9111	1	0	0	1	0	0	0	1	0	0	1	1
GF_9112	1	0	0	1	0	0	0	1	0	0	1	1
GF_9113	1	0	0	1	0	0	0	1	0	0	1	1
GF_9114	1	0	0	1	0	0	0	1	0	0	1	1
GF_9115	1	1	0	1	0	0	0	1	0	0	0	1
GF_9116	1	0	0	1	0	0	0	1	0	0	1	1
GF_9117	1	0	0	1	0	0	0	1	0	0	1	1
GF_9118	1	0	0	1	0	0	0	1	0	0	1	1
GF_9119	1	0	0	1	0	0	0	1	0	0	1	1
GF_9120	1	0	0	1	0	0	0	1	0	0	1	1
GF_9121	1	0	0	1	0	0	0	1	0	0	1	1
GF_9122	1	0	0	1	0	0	0	1	0	0	1	1
GF_9123	1	0	0	1	0	0	0	1	0	0	1	1
GF_9124	1	0	0	1	0	0	0	1	0	0	1	1
GF_9125	1	0	0	1	0	0	0	1	0	0	1	1
GF_9126	1	0	0	1	0	0	0	1	0	0	1	1
GF_9127	1	0	0	1	0	0	0	1	0	0	1	1
GF_9128	1	0	0	1	0	0	0	1	0	0	1	1
GF_9129	1	0	0	1	0	0	0	1	0	0	1	1
GF_9130	0	1	0	0	1	1	1	0	1	0	0	0
GF_9131	1	0	0	1	0	0	0	1	0	0	1	1
GF_9132	1	0	0	1	0	0	0	1	0	0	1	1
GF_9133	1	0	0	1	0	0	0	1	0	0	1	1
GF_9134	1	0	0	1	0	0	0	1	0	0	1	1
GF_9135	1	0	0	1	0	0	0	1	0	0	1	1
GF_9136	1	0	0	1	0	0	0	1	0	0	1	1
GF_9137	1	0	0	1	0	0	0	1	0	0	1	1
GF_9138	1	0	0	1	0	0	0	1	0	0	1	1
GF_9139	1	0	0	1	0	0	0	1	0	0	1	1
GF_9140	1	0	0	1	0	0	0	1	0	0	1	1
GF_9141	1	0	0	1	0	0	0	1	0	0	1	1
GF_9142	1	0	0	1	0	0	0	1	0	0	1	1
GF_9143	1	0	0	1	0	0	0	1	0	0	1	1
GF_9144	1	0	0	1	0	0	0	1	0	0	1	1
GF_9145	1	0	0	1	0	0	0	1	0	0	1	1
GF_9146	1	0	0	1	0	0	0	1	0	0	1	1
GF_9147	1	0	0	1	0	0	0	1	0	0	1	1
GF_9148	1	0	0	1	0	0	0	1	0	0	1	1
GF_9149	1	0	0	1	0	0	0	1	0	0	1	1
GF_9150	1	0	0	1	0	0	0	1	0	0	1	1
GF_9151	1	0	0	1	0	0	0	1	0	0	1	1
GF_9152	1	0	0	1	0	0	0	1	0	0	1	1
GF_9153	1	0	0	1	0	0	0	1	0	0	1	1
GF_9154	1	0	0	1	0	0	0	1	0	0	1	1
GF_9155	1	0	0	1	0	0	0	1	0	0	1	1
GF_9156	1	0	0	1	0	0	0	1	0	0	1	1
GF_9157	1	0	0	1	0	0	0	1	0	0	1	1
GF_9158	1	0	0	1	0	0	0	1	0	0	1	1
GF_9159	1	0	0	1	0	0	0	1	0	0	1	1
GF_9160	1	0	0	1	0	0	0	1	0	0	1	1
GF_9161	1	0	0	1	0	0	0	1	0	0	1	1
GF_9162	1	0	0	1	0	0	0	1	0	0	1	1
GF_9163	1	0	0	1	0	0	0	1	0	0	1	1
GF_9164	1	0	0	1	0	0	0	1	0	0	1	1
GF_9165	1	0	0	1	0	0	0	1	0	0	1	1
GF_9166	1	0	0	1	0	0	0	1	0	0	1	1
GF_9167	1	0	0	1	0	0	0	1	0	0	1	1
GF_9168	1	0	0	1	0	0	0	1	0	0	1	1
GF_9169	1	0	0	1	0	0	0	1	0	0	1	1
GF_9170	1	0	0	1	0	0	0	1	0	0	1	1
GF_9171	1	0	0	1	0	0	0	1	0	0	1	1
GF_9172	1	0	0	1	0	0	0	1	0	0	1	1
GF_9173	1	0	0	1	0	0	0	1	0	0	1	1
GF_9174	1	0	0	1	0	0	0	1	0	0	1	1
GF_9175	1	0	0	1	0	0	0	1	0	0	1	1
GF_9176	1	0	0	1	0	0	0	1	0	0	1	1
GF_9177	1	0	0	1	0	0	0	1	0	0	1	1
GF_9178	1	0	0	1	0	0	0	1	0	0	1	1
GF_9179	1	0	0	1	0	0	0	1	0	0	1	1
GF_9180	1	0	0	1	0	0	0	1	0	0	1	1
GF_9181	1	0	0	1	0	0	0	1	0	0	1	1
GF_9182	1	0	0	1	0	0	0	1	0	0	1	1
GF_9183	1	0	0	1	0	0	0	2	0	0	0	1
GF_9184	1	0	0	1	0	0	0	1	0	0	1	1
GF_9185	1	0	0	1	0	0	0	1	0	0	1	1
GF_9186	1	0	0	1	0	0	0	1	0	0	1	1
GF_9187	1	0	0	1	0	0	0	1	0	0	1	1
GF_9188	1	0	0	1	0	0	0	1	0	0	1	1
GF_9189	1	0	0	1	0	0	0	1	0	0	1	1
GF_9190	1	0	0	0	0	0	0	1	0	0	1	2
GF_9191	1	0	0	0	0	0	0	1	0	0	1	2
GF_9192	1	0	0	1	0	0	0	1	0	0	1	1
GF_9193	1	0	0	0	0	0	0	1	1	0	1	1
GF_9194	1	0	0	1	0	0	0	1	1	0	0	1
GF_9195	1	0	0	1	0	0	0	1	0	0	1	1
GF_9196	1	0	0	1	0	0	0	1	0	0	1	1
GF_9197	1	0	0	1	0	0	0	1	0	0	1	1
GF_9198	1	0	0	1	0	0	0	1	0	0	1	1
GF_9199	1	0	0	1	0	0	0	1	0	0	1	1
GF_9200	1	0	0	1	0	0	0	1	0	0	1	1
GF_9201	1	0	0	1	0	0	0	1	0	0	1	1
GF_9202	1	0	0	1	0	0	0	1	0	0	1	1
GF_9203	1	0	0	1	0	0	0	1	0	0	1	1
GF_9204	1	0	0	1	0	0	0	1	0	0	1	1
GF_9205	1	0	0	1	0	0	0	1	0	0	1	1
GF_9206	1	0	0	1	0	0	0	1	0	0	1	1
GF_9207	1	0	0	1	0	0	0	1	0	0	1	1
GF_9208	1	0	0	1	0	0	0	1	0	0	1	1
GF_9209	1	0	0	1	0	0	0	1	0	0	1	1
GF_9210	1	0	0	1	0	0	0	1	0	0	1	1
GF_9211	1	0	0	1	0	0	0	1	0	0	1	1
GF_9212	1	0	0	1	0	0	0	1	0	0	1	1
GF_9213	1	0	0	1	0	0	0	1	0	0	1	1
GF_9214	1	0	0	1	0	0	0	1	0	0	1	1
GF_9215	1	0	0	1	0	0	0	1	0	0	1	1
GF_9216	1	0	0	1	0	0	0	1	0	0	1	1
GF_9217	1	0	0	1	0	0	0	1	0	0	2	0
GF_9218	1	1	0	0	0	0	0	1	0	0	1	1
GF_9219	1	1	0	0	0	0	0	1	0	0	1	1
GF_9220	1	0	0	0	0	0	0	1	1	0	1	1
GF_9221	1	0	0	1	0	0	0	1	0	0	1	1
GF_9222	1	0	0	1	0	0	0	1	0	0	1	1
GF_9223	1	0	0	1	0	0	0	1	0	0	1	1
GF_9224	1	0	0	1	0	0	0	1	0	0	1	1
GF_9225	1	0	0	1	0	0	0	1	0	0	1	1
GF_9226	1	0	0	1	0	0	0	1	0	0	1	1
GF_9227	1	0	0	1	0	0	0	1	0	0	1	1
GF_9228	1	0	0	1	0	0	0	1	0	0	1	1
GF_9229	1	0	0	1	0	0	0	1	0	0	1	1
GF_9230	1	0	0	1	0	0	0	1	0	0	1	1
GF_9231	1	0	0	1	0	0	0	1	0	0	1	1
GF_9232	1	0	0	1	0	0	0	1	0	0	1	1
GF_9233	1	0	0	1	0	0	0	1	0	0	1	1
GF_9234	1	0	0	1	0	0	0	1	0	0	1	1
GF_9235	1	0	0	1	0	0	0	1	0	0	1	1
GF_9236	1	0	0	1	0	0	0	1	0	0	1	1
GF_9237	1	0	0	1	0	0	0	1	0	0	1	1
GF_9238	1	0	0	1	0	0	0	1	0	0	1	1
GF_9239	1	0	0	1	0	0	0	1	0	0	1	1
GF_9240	1	0	0	1	0	0	0	1	0	0	1	1
GF_9241	1	0	0	1	0	0	0	1	0	0	1	1
GF_9242	1	0	0	1	0	0	0	1	0	0	1	1
GF_9243	1	0	0	1	0	0	0	1	0	0	1	1
GF_9244	1	0	0	1	0	0	0	1	0	0	1	1
GF_9245	1	0	0	1	0	0	0	1	1	0	1	0
GF_9246	1	0	0	1	0	0	0	1	0	0	1	1
GF_9247	1	0	0	1	0	0	0	1	0	0	1	1
GF_9248	1	0	0	1	0	0	0	1	0	0	1	1
GF_9249	1	0	0	1	0	0	0	1	0	0	1	1
GF_9250	1	0	0	1	0	0	0	1	0	0	1	1
GF_9251	1	0	0	1	0	0	0	1	0	0	1	1
GF_9252	1	0	0	1	0	0	0	1	0	0	1	1
GF_9253	1	0	0	1	0	0	0	1	0	0	1	1
GF_9254	1	0	0	1	0	0	0	1	0	0	1	1
GF_9255	1	0	0	1	0	0	0	1	0	0	1	1
GF_9256	1	0	0	1	0	0	0	1	0	0	1	1
GF_9257	1	0	0	1	0	0	0	1	0	0	1	1
GF_9258	1	0	0	1	0	0	0	1	0	0	1	1
GF_9259	1	0	0	1	0	0	0	1	0	0	1	1
GF_9260	1	0	0	1	0	0	0	1	0	0	1	1
GF_9261	1	0	0	1	0	0	0	1	0	0	1	1
GF_9262	1	0	0	1	0	0	0	1	0	0	1	1
GF_9263	1	0	0	1	0	0	0	1	0	0	1	1
GF_9264	1	0	0	1	0	0	0	1	0	0	1	1
GF_9265	1	0	0	1	0	0	0	1	0	0	1	1
GF_9266	1	0	0	1	0	0	0	1	0	0	1	1
GF_9267	1	0	0	1	0	0	0	1	0	0	1	1
GF_9268	1	0	0	1	0	0	0	1	0	0	1	1
GF_9269	1	0	0	1	0	0	0	1	0	0	1	1
GF_9270	1	0	0	1	0	0	0	1	0	0	1	1
GF_9271	1	0	0	1	0	0	0	1	0	0	1	1
GF_9272	1	0	0	1	0	0	0	1	0	0	1	1
